id	sentence	sentiment
59f5043c-4806-43a3-b479-268954dc855e	This is pure , exciting moviemaking .	4
1ac744a7-a0fe-4819-9f2b-b88f2b3b1c53	It aimlessly and unsuccessfully attempts to fuse at least three dull plots into one good one .	0
ae4f30de-4506-47e0-ae88-c533749cc681	It 's not too racy and it 's not too offensive .	2
afc5674e-ee2b-4013-97d4-06eaf521135b	Mr. Scorsese 's bravery and integrity in advancing this vision can hardly be underestimated .	3
67325534-b6dc-42d4-8106-3fe35d1c34d1	Strictly a ` guy 's film ' in the worst sense of the expression .	1
21e08f2d-80c2-457e-a3d5-5298c1d2123d	Cox offers plenty of glimpses at existing photos , but there are no movies of Nijinsky , so instead the director treats us to an aimless hodgepodge .	0
4c437a86-de9e-459f-88cf-946740be4839	What it lacks in originality it makes up for in intelligence and B-grade stylishness .	3
ee89525d-6751-40ab-baf9-16670ce463de	Eventually , they will have a showdown , but , by then , your senses are as mushy as peas and you do n't care who fires the winning shot .	0
efe91660-4c80-4252-acaf-6a350e7bc5b2	Morton is , as usual , brilliant .	4
2f684eb0-5875-464a-abb5-c9842f7f0785	Stale and clichéd to a fault .	0
4f3db875-ef0d-4309-812b-baa5e9fa3d1f	But watching Huppert , a great actress tearing into a landmark role , is riveting .	4
8df92e8c-dbd1-4207-9bc2-25907e5d3f87	You 'll cry for your money back .	0
cefdefcb-e072-407e-b086-7b6a973e4156	Left me with the visceral sensation of longing , lasting traces of Charlotte 's web of desire and desperation .	3
2e98b7c0-7f4f-43d7-ab17-dabc33ef3979	When it comes to the battle of Hollywood vs. Woo , it looks like Woo 's a P.O.W.	1
86fc1767-42b2-4e24-b6cd-07aeacdac5ca	It 's as close as we 'll ever come to looking through a photographer 's viewfinder as he works .	4
c7f58766-dee9-443a-9315-2b7408c7f261	Extremely boring .	0
0edf6f08-f84e-498a-bb20-0a3db07ef9b2	The only thing in Pauline and Paulette that you have n't seen before is a scene featuring a football field-sized Oriental rug crafted out of millions of vibrant flowers .	1
0f2f88eb-5299-4aff-8a3b-7b661a44ac02	Samuel Beckett applied to the Iranian voting process .	2
19b630e1-751b-4085-8977-305df097f90b	An overstuffed compendium of teen-Catholic-movie dogma .	1
5c5ebaab-b2cd-4569-af3c-cff82a21bc66	Director Roger Michell does so many of the little things right that it 's difficult not to cuss him out severely for bungling the big stuff .	2
7bd38540-4e1f-40b7-a3a6-593a818e48e2	A whimsical if predictable time-travel fable marred by a willful single-mindedness .	2
38d3e8d1-7db7-4005-af83-0de99faa8957	The entire cast is first-rate , especially Sorvino .	4
f10a6378-9cd9-4547-ad34-e6b75e4eb52a	Been there , done that ... a thousand times already , and better .	1
8f4885ff-c261-4b2c-8c37-57baa516faf6	This kind of hands-on storytelling is ultimately what makes Shanghai Ghetto move beyond a good , dry , reliable textbook and what allows it to rank with its worthy predecessors .	3
3c027c1e-bb43-4737-aeb2-863f4b114d61	Kosminsky ... puts enough salt into the wounds of the tortured and self-conscious material to make it sting .	3
30eb89ad-7936-484c-8101-c560c0ace1bc	Director Oliver Parker labors so hard to whip life into The Importance of Being Earnest that he probably pulled a muscle or two .	2
dbeba9f0-4c8f-4b71-b5a1-be49392c9303	A mature , deeply felt fantasy of a director 's travel through 300 years of Russian history .	3
de52e1ef-f893-4a9f-9fff-7d1e8e56c2f8	` Dragonfly ' dwells on crossing-over mumbo jumbo , manipulative sentimentality , and sappy dialogue .	1
4272ea2f-d6fd-4607-a7c9-8c02d85fd8c7	But it offers plenty to ponder and chew on as its unusual relationship slowly unfolds .	3
01988eba-f2a6-4659-8f29-5e821e942839	An awkwardly contrived exercise in magic realism .	1
50e47247-c681-439a-8999-97796dc7b9a4	A disturbing examination of what appears to be the definition of a ` bad ' police shooting .	2
c12d3a41-1494-422e-9ac7-7d72abd5037a	The movie 's ripe , enrapturing beauty will tempt those willing to probe its inscrutable mysteries .	3
ce003879-51a4-4726-b8a8-287da2e77ad0	It 's so laddish and juvenile , only teenage boys could possibly find it funny .	2
21d5840f-6cae-475f-a4bc-21e6c3bc150f	A great companion piece to other Napoleon films .	3
fae70f12-59ec-4d70-a549-9344868335ed	The entire movie is in need of a scented bath .	0
df5d1b6b-b730-46c9-8190-c642c4aff465	By its modest , straight-ahead standards , Undisputed scores a direct hit .	3
2be07b16-5c5e-408e-a280-7b0d3f7c4ee5	`` Red Dragon '' is entertaining .	4
57cccc7a-25c1-47ec-85cc-041332715a2e	... little more than a well-acted television melodrama shot for the big screen .	2
2b726e3c-8aeb-411a-81d8-30d6d051b6c6	It dabbles all around , never gaining much momentum .	1
37c2400a-05d5-4c24-b579-30cbb12c9488	Despite all the talking , by the time the bloody climax arrives we still do n't feel enough of an attachment to these guys to care one way or another .	2
54acd71e-024a-40c9-ac24-12a1d288ac52	Despite Besson 's high-profile name being Wasabi 's big selling point , there is no doubt that Krawczyk deserves a huge amount of the credit for the film 's thoroughly winning tone .	3
bb5207cf-0a96-4a4b-95b4-01b9e6907426	Slight but enjoyable documentary .	3
e36e979f-0489-4307-a2ec-d2abbf171775	If you like peace , you 'll like Promises .	3
782ca295-8f8c-43f8-bb3b-1375ebb6f6e4	A giggle a minute .	4
1cd36d5e-5ff5-4419-9021-4ca9b585b70f	A fiercely clever and subtle film , capturing the precarious balance between the extravagant confidence of the exiled aristocracy and the cruel earnestness of the victorious revolutionaries .	4
03f9a126-88c5-4358-9a2e-2628a4be2035	It would have benefitted the dialogue .	2
ad78c541-55d9-44e4-95cf-f607183de82b	Like a Tarantino movie with heart , Alias Betty is richly detailed , deftly executed and utterly absorbing .	3
66cf7a4d-f739-488f-8909-8fc814a29923	A terrific date movie , whatever your orientation .	3
fb563c48-d776-481d-8dab-fda7534803d2	The Sweetest Thing is expressly for idiots who do n't care what kind of sewage they shovel into their mental gullets to simulate sustenance .	0
875a353c-6dd6-42db-976c-6c3cab780809	Long before it 's over , you 'll be thinking of 51 ways to leave this loser .	0
c4aff0f7-e1f1-40ff-99df-9be663c66a9b	My Wife Is an Actress is an utterly charming French comedy that feels so American in sensibility and style it 's virtually its own Hollywood remake .	4
3112aa50-950f-4f25-86ab-8b96565d49f3	Ecks this one off your must-see list .	0
3d3cca4e-76b3-4d79-8081-405d263037df	The elements were all there but lack of a pyschological center knocks it flat .	1
f7f86132-e843-49b0-a28a-416979b88f92	A bright , inventive , thoroughly winning flight of revisionist fancy .	3
5008d337-e857-4ba9-b8fa-5a7a6959aac8	The cinematic equivalent of patronizing a bar favored by pretentious , untalented artistes who enjoy moaning about their cruel fate .	1
bffcd56d-ab03-45f1-8e1a-ba9b0933d962	The talk-heavy film plays like one of Robert Altman 's lesser works .	2
e07d678d-d86c-4a00-a8c1-4dcbed899fa2	The plot is very clever , but Boyd weighs it down with too many characters and events , all intertwined and far too complicated to keep track of .	1
d81bd9ac-1e6a-4c34-ad0d-4ffe99e62226	This kind of dark comedy requires a delicate , surgical touch .	2
911eebf1-a3fc-4832-b1d2-8a46b64d03f0	... the tale of her passionate , tumultuous affair with Musset unfolds as Sand 's masculine persona , with its love of life and beauty , takes form .	3
cb6ce398-e478-4833-b953-4eecf170e0d9	Nothing but one relentlessly depressing situation after another for its entire running time , something that you could easily be dealing with right now in your lives .	1
49fe8555-3c8c-4ece-8d82-1b5ca0d5bbf3	` Hey Arnold ! '	2
5e39be51-63a6-4d50-838d-ee39e6f78417	Feel free to go get popcorn whenever he 's not onscreen .	0
65ac57c9-5e06-4836-948d-233d0e8e5ac4	You know that ten bucks you 'd spend on a ticket ?	2
a90775e9-50dd-4b1b-9ba4-df3f4d02d6fe	Snipes is both a snore and utter tripe .	1
0ce3cff2-9d54-489c-83b0-3bfce1f16f71	Maybe LeBlanc thought , `` Hey , the movie about the baseball-playing monkey was worse . ''	1
a63a40a2-5307-4763-a78f-ff144f695992	The explosion essentially ruined -- or , rather , overpowered -- the fiction of the movie for me .	1
728cdccb-8872-4c30-85a0-42fbc00de127	Zaidan 's script has barely enough plot to string the stunts together and not quite enough characterization to keep the faces straight .	1
9509431a-32b0-4c27-81f6-5ff9d7e09fb9	The filmmakers ' eye for detail and the high standards of performance convey a strong sense of the girls ' environment .	3
924fe739-e8b5-4378-a47e-b859651e0a15	Imagine ( if possible ) a Pasolini film without passion or politics , or an Almodovar movie without beauty or humor , and you have some idea of the glum , numb experience of watching O Fantasma .	0
0c88303e-2b1f-4f79-bd42-81bc5f377ff7	The movie does n't add anything fresh to the myth .	1
2d1f955b-6935-4602-80c3-5a53541ece00	A jumbled fantasy comedy that did not figure out a coherent game plan at scripting , shooting or post-production stages .	1
4fd008f5-b189-45e1-b414-ee556442ef51	Yet the act is still charming here .	3
09dc036d-3cdb-4fe0-b475-49c12994d91f	About Schmidt belongs to Nicholson .	3
bfb216b5-f2df-4dba-95a0-7dbbdce790a7	Nothing more or less than an outright bodice-ripper -- it should have ditched the artsy pretensions and revelled in the entertaining shallows .	1
fd9657cb-62f3-4c0a-919c-8a6074c79dbf	It 's a good film , but it falls short of its aspiration to be a true ` epic ' .	2
9ac1a6c9-f8ca-4bd7-abaf-5ab11f013bf3	We are left with a superficial snapshot that , however engaging , is insufficiently enlightening and inviting .	1
39f80a08-885f-457a-82ea-956e6d1ffbde	The 1960s rebellion was misdirected : you ca n't fight your culture .	2
c35cb4e5-da19-4f4e-ba04-7a8edc7004e3	A delicious and delicately funny look at the residents of a Copenhagen neighborhood coping with the befuddling complications life tosses at them .	4
edd0dd9f-bf60-44eb-89ca-b13d848c6926	Pleasant but not more than recycled jock piffle .	1
d0576b7e-cdc9-4b2b-8819-df8559106627	... understands that a generation defines its music as much as the music defines a generation .	2
eb29e052-2233-497f-b7da-6d46c035da26	In a strange way , Egoyan has done too much .	2
6ccd9921-1bcb-4535-b35e-69247fa30348	The animation merely serves up a predictable , maudlin story that swipes heavily from Bambi and The Lion King , yet lacks the emotional resonance of either of those movies .	2
597282c7-caf4-484f-ba3d-b38d8e229cf4	Narc can only remind us of brilliant crime dramas without becoming one itself .	2
b451d64d-ffdc-4521-b000-4657de7a1c35	Michael Moore 's latest documentary about America 's thirst for violence is his best film yet ...	4
8dc8390c-247b-403b-8b61-a41274ecf761	... once the true impact of the day unfolds , the power of this movie is undeniable .	4
d7a47b69-16fc-43c4-bfdb-064a33a2c6ee	Intensely romantic , thought-provoking and even an engaging mystery .	4
9614ddf5-ffbc-4836-b7e0-ae521ba22a5e	So riddled with unanswered questions that it requires gargantuan leaps of faith just to watch it plod along .	2
d506fe1a-ba54-48a4-b909-3804ad68ed35	These three films form a remarkably cohesive whole , both visually and thematically , through their consistently sensitive and often exciting treatment of an ignored people .	4
79b8c762-91ba-49ca-84d6-849d49ecc09a	It 's a Count for our times .	2
2bcaace9-65ba-4193-99ae-3e664ce06c89	Neither funny nor suspenseful nor particularly well-drawn .	0
e49394df-dbba-4b6e-b429-c77e32b29942	Blessed with a searing lead performance by Ryan Gosling ( Murder by Numbers ) , the movie is powerful and provocative .	4
1a7da490-14ce-4522-96cd-d779dac9785e	Hilariously inept and ridiculous .	3
7ef7fd2e-b182-497b-9615-9c56b3ade92c	Sheridan 's take on the author 's schoolboy memoir ... is a rather toothless take on a hard young life .	0
82a89d2d-ff06-42e3-a259-bbf789282855	Seagal , who looks more like Danny Aiello these days , mumbles his way through the movie .	0
05676ee2-4657-4230-85f2-b8bd730dd693	It 's of the quality of a lesser Harrison Ford movie - Six Days , Seven Nights , maybe , or that dreadful Sabrina remake .	1
2ec64ad7-21bd-4459-b316-09c71a808232	It is a comedy that 's not very funny and an action movie that is not very thrilling ( and an uneasy alliance , at that ) .	0
50f72d11-afa3-4fe1-99ca-b145845f16ae	Parker updates the setting in an attempt to make the film relevant today , without fully understanding what it was that made the story relevant in the first place .	1
73a6ee9b-52d2-4373-aabc-b5693f1521b1	The Hanukkah spirit seems fried in pork .	1
5082039b-7451-4062-84db-707f9132efb4	I enjoyed the movie in a superficial way , while never sure what its purpose was .	3
4b2328ef-fa91-4659-b207-ac4af773c725	Proves that some movie formulas do n't need messing with -- like the big-bug movie .	2
cd75b876-89ed-43e8-943d-ef289786af8d	Just another generic drama that has nothing going for it other than its exploitive array of obligatory cheap thrills .	1
b50d8f2d-251e-45b2-9867-b2db71dbe34d	Swims in mediocrity , sticking its head up for a breath of fresh air now and then .	0
ee452fc7-9512-4f53-8132-0493990df960	The cast is spot on and the mood is laid back .	3
e3bd7d94-3fb2-48f6-a0f8-b65e6f1b5aac	Comedy troupe Broken Lizard 's first movie is very funny but too concerned with giving us a plot .	2
0313c35d-e186-4b23-9508-d67aa9d9d1bb	Even Murphy 's expert comic timing and famed charisma ca n't rescue this effort .	1
1b7aa206-d885-40eb-88d5-a7b3111083c3	Inside the film 's conflict-powered plot there is a decent moral trying to get out , but it 's not that , it 's the tension that keeps you in your seat .	3
03543cd6-7f5d-45bd-94a6-a61f4fdfe0c8	The film is painfully authentic , and the performances of the young players are utterly convincing .	3
c247c2cf-932f-42a8-bf9e-103e2cfafa67	If you can swallow its absurdities and crudities Lagaan really is enormously good fun .	3
5ebd8ab2-b4ae-4433-9af3-1011a38759d1	An annoying orgy of excess and exploitation that has no point and goes nowhere .	0
7ce8eee0-2fb6-4af7-80c9-c0d95beb8896	E.T. works because its flabbergasting principals , 14-year-old Robert MacNaughton , 6-year-old Drew Barrymore and 10-year-old Henry Thomas , convince us of the existence of the wise , wizened visitor from a faraway planet .	4
61a848f0-5bd0-48c7-8973-0786a08815db	K 19 stays afloat as decent drama\/action flick	3
0a8ea1a1-6ab6-4501-ae37-e11c173217bb	I guess it just goes to show that if you give a filmmaker an unlimited amount of phony blood , nothing good can happen .	0
f5145afd-d679-48d3-8314-d9ebc7897a6d	The script boasts some tart TV-insider humor , but the film has not a trace of humanity or empathy .	1
f0d5e6c9-f149-4b34-b82a-402f356679e8	I liked the movie , but I know I would have liked it more if it had just gone that one step further .	3
6488db19-824a-433b-9c46-55857dc93622	In his role of observer of the scene , Lawrence sounds whiny and defensive , as if his life-altering experiences made him bitter and less mature .	1
b18941e9-faf7-4017-821e-22d9b88aac35	Its premise is smart , but the execution is pretty weary .	1
4265f5d0-4ec1-48b6-848a-3f362762c72d	You try to guess the order in which the kids in the house will be gored .	1
3476288d-1ee0-4b89-8d3f-0129e0b299ae	It will come as no surprise that the movie is n't scary .	1
4f0835e4-2288-4a33-a062-a238e771c140	A gift to anyone who loves both dance and cinema	3
92a6fe41-e78d-491f-b936-94eb271e85a7	Performances all around are tops , with the two leads delivering Oscar-caliber performances .	3
378b830e-f925-4174-8e22-a47fa0404bb1	Has the feel of an unedited personal journal .	1
cd093cd2-4b7d-4ffb-a9d5-1ff0c8b9a689	Told just proficiently enough to trounce its overly comfortable trappings .	3
384c0ce9-5595-4d30-832c-3ca3c137bf70	The beautiful , unusual music is this film 's chief draw , but its dreaminess may lull you to sleep .	2
6aec4a86-787c-4dba-9185-9ec5208c280a	Adam SANDLER !	2
e0acdf2c-7a12-40d8-834a-c9a637b2b5cf	This film can only point the way -- but thank goodness for this signpost .	3
038ad328-0cf4-4e06-9ee8-fb0a5941b212	Does n't amount to much of anything .	1
80caf7a4-8837-4608-8625-9361a0b2788d	Working from a surprisingly sensitive script co-written by Gianni Romoli ... Ozpetek avoids most of the pitfalls you 'd expect in such a potentially sudsy set-up .	4
531cd983-5c0c-4751-9422-2acc76c024a5	It all comes down to whether you can tolerate Leon Barlow .	1
48c9ada2-ff42-4be1-9317-28d8cd3b1f51	, is a temporal inquiry that shoulders its philosophical burden lightly .	3
154364dc-7d4b-45d7-a7ab-857dc4fb1a08	... a somber film , almost completely unrelieved by any comedy beyond the wistful everyday ironies of the working poor .	2
b8bf0185-21b0-4cd9-90d6-b4499804a28d	A poignant lyricism runs through Balzac and the Little Chinese Seamstress that transforms this story about love and culture into a cinematic poem .	4
301c09e5-86f7-412b-9a6f-9edad8156950	Ends up being mostly about ravishing costumes , eye-filling , wide-screen production design and Joan 's wacky decision to stand by her man , no matter how many times he demonstrates that he 's a disloyal satyr .	2
de43f671-21f6-4488-9980-fa886f2bfe42	Thanks to confident filmmaking and a pair of fascinating performances , the way to that destination is a really special walk in the woods .	4
5f65c10a-a3f1-4918-9904-f66a26f2dfaa	Well , in some of those , the mother deer even dies .	1
773a7dd8-2ffd-4301-8ba8-400fb54ed50f	Ponderous , plodding soap opera disguised as a feature film .	1
3f8f88fd-24d4-495c-a81a-cfeeff9c6325	captures that perverse element of the Kafkaesque where identity , overnight , is robbed and replaced with a persecuted `` other . ''	3
1e96a740-3672-41cf-af5d-9b1a6ac0ec83	Workmanlike , maybe , but still a film with all the elements that made the other three great , scary times at the movies .	4
175374e0-d32b-4b74-a74d-8c8c9ee502e7	Troubling and powerful .	3
dc73cba8-82f6-4cd8-92fe-f40d64e2d397	The movie 's captivating details are all in the performances , from Foreman 's barking-mad Taylor to Thewlis 's smoothly sinister Freddie and Bettany\/McDowell 's hard-eyed gangster .	4
b324e4a3-e262-4f55-ac32-0438a14182d6	May be more genial than ingenious , but it gets the job done .	3
612bdba0-5a8e-461f-99b0-1db6908ab33d	The actors are forced to grapple with hazy motivations that never come into focus .	1
21782e8c-af56-430a-a426-51d27f6e9537	I do n't think this movie loves women at all .	1
fc2f1422-55ce-4682-9671-26c9292ed03d	What begins as a conventional thriller evolves into a gorgeously atmospheric meditation on life-changing chance encounters .	3
3bf39891-7e91-4fb4-b30d-8a79e1f2b42d	Devos and Cassel have tremendous chemistry -- their sexual and romantic tension , while never really vocalized , is palpable .	4
1e5ec024-9f9d-4ca2-aa50-7b36c0f70d83	Achieves a sort of filmic epiphany that revels in the true potential of the medium .	3
28d0f746-740d-4988-8143-bd61d8ae4351	It has its faults , but it is a kind , unapologetic , sweetheart of a movie , and Mandy Moore leaves a positive impression .	3
c65f1157-0996-47ed-9c0d-d7beb4bbad03	... a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it .	1
b654abd1-9c27-41e4-a62c-e3692af42c46	Smothered by its own solemnity .	2
3ea69fc1-938a-42a5-b6de-53ec01373e6b	You bet there is and it 's what makes this rather convoluted journey worth taking .	2
8a2b6756-86fd-430a-ae78-dbbc4b3b5a59	The film seems all but destined to pop up on a television screen in the background of a scene in a future Quentin Tarantino picture	2
f58d9965-829e-411d-b467-72b8151ddd2f	Translating complex characters from novels to the big screen is an impossible task but they are true to the essence of what it is to be Ya-Ya .	3
d2478ef0-1474-400e-b833-fea5d2ae1a1b	In the disturbingly involving family dysfunctional drama How I Killed My Father , French director Anne Fontaine delivers an inspired portrait of male-ridden angst and the emotional blockage that accompanies this human condition	3
1062aca9-dbde-42a6-8863-d7ab0e9a4225	an admirable , sometimes exceptional film	4
3269147d-8f68-4651-a1d2-820c5193195a	The film 's center will not hold .	1
250e5261-4cbc-4e01-8086-4c2d5cc66beb	Rife with the rueful , wry humor springing out of Yiddish culture and language .	3
81586ea7-cb57-4f28-8560-eeeeccf4b3e5	The only thing worse than your substandard , run-of-the-mill Hollywood picture is an angst-ridden attempt to be profound .	0
f41b7aff-8125-4bef-835c-5ffb76736e78	Grant is certainly amusing , but the very hollowness of the character he plays keeps him at arms length	1
f0ab6587-8b2d-4a22-94e4-c8b7788e99c2	Overcomes its visual hideousness with a sharp script and strong performances .	3
d1ab7e35-f2af-493d-a3d8-251cb418a2f0	So I just did .	2
7e2f0085-a11d-4f85-8d9c-5e282c116ab6	Provides a very moving and revelatory footnote to the Holocaust .	4
cac228f6-99dd-45a4-9bbe-4b8a9fd846da	Fancy a real downer ?	1
f5f6c0cb-17a4-41c9-b766-3b1cf7eed5b8	The animation is competent , and some of the gags are quite funny , but Jonah ... never shakes the oppressive , morally superior good-for-you quality that almost automatically accompanies didactic entertainment .	2
29a7a221-2e35-4596-9e80-4c881d1a0a79	More intellectually scary than dramatically involving .	1
667a196c-9596-4abd-9d25-f6f24daf083f	Once the expectation of laughter has been quashed by whatever obscenity is at hand , even the funniest idea is n't funny .	0
f432e3e3-7dfb-4a6a-93f3-b07f3a949ba8	Ben Affleck as Jack Ryan , Tom Clancy 's intrepid hero ?	2
41cbbd3f-d98e-475f-bee4-1a3505291054	A zippy 96 minutes of mediocre special effects , hoary dialogue , fluxing accents , and -- worst of all -- silly-looking Morlocks .	1
6023f049-b043-4124-ac5d-beffe18dddb1	Return to Never Land is much more P.C. than the original version ( no more racist portraits of Indians , for instance ) , but the excitement is missing .	1
e30d5edf-5333-4cad-bd4d-00cd7065b0ff	Atom Egoyan has conjured up a multilayered work that tackles any number of fascinating issues	4
74357826-d84b-45f7-9f97-81b2e94e812e	The trouble is , its filmmakers run out of clever ideas and visual gags about halfway through .	1
0346b046-9191-4ae2-9552-b78409c52532	What parents will suspect is that they 're watching a 76-minute commercial .	1
bdc69843-f060-4f66-9d00-955653fca79e	Cacoyannis is perhaps too effective in creating an atmosphere of dust-caked stagnation and labored gentility .	2
48509eca-3f06-4cab-b5af-7b2babf602a4	Even in this less-than-magic kingdom , Reese rules .	2
a68b9658-0952-4d71-96e2-bf24af1a136d	I believe Silberling had the best intentions here , but he just does n't have the restraint to fully realize them .	2
3c8b2a0f-7600-4b7c-a39d-b5da3e964b14	For all its violence , the movie is remarkably dull with only Caine making much of an impression .	1
f6ee7717-46bd-4228-9470-4ed35d6ffded	Stands as one of the year 's most intriguing movie experiences , letting its imagery speak for it while it forces you to ponder anew what a movie can be .	4
f91fdc09-0fbe-4bde-88bb-816400add9fe	A film that begins with the everyday lives of naval personnel in San Diego and ends with scenes so true and heartbreaking that tears welled up in my eyes both times I saw the film .	4
f70ad937-2cde-4bf9-a388-0d030858efec	El Crimen Del Padre Amaro would likely be most effective if used as a tool to rally anti-Catholic protestors .	1
6da2590c-8802-4d44-b85d-15d9127205ee	Fine acting but there is no sense of connecting the dots , just dots .	1
ceda055a-5e03-4925-97f6-88d91d1c58f8	In all , this is a watchable movie that 's not quite the memorable experience it might have been .	1
8547c8a8-6040-4c84-9588-149db83718d4	So original in its base concept that you can not help but get caught up .	4
57ad322f-cee7-4540-9503-43f02b0f0f1d	A charmer from Belgium .	3
091ee885-4020-42cc-a2d7-9598a6a9dabf	Hip-hop rarely comes alive as its own fire-breathing entity in this picture .	1
a621f9d8-1788-4d7b-b793-e3fa0a144f9e	Offers an interesting look at the rapidly changing face of Beijing .	3
3f0533b2-2676-46f1-9987-719d2ff84cdb	... manages to deliver a fair bit of vampire fun .	3
2da3484f-2590-4207-8ef4-0966d02e2af4	It 's really just another silly Hollywood action film , one among a multitude of simple-minded , yahoo-ing death shows .	2
92397780-54fc-4e7f-b1de-f9544b05f1cc	Would n't one about their famous dad , author of Death in Venice , etc. , be more valuable ?	2
e69c2723-40db-4789-8ad1-666a2d7fa8b8	I regret to report that these ops are just not extreme enough .	1
4c82c5e9-7759-40ad-90bf-a64a05e1c797	A strong first quarter , slightly less so second quarter , and average second half .	1
d89210a7-7aa7-4f0f-aa1c-4ca3ccf31235	Too simple for its own good .	2
2780aeba-433a-4069-aa16-7024cb565848	The weird thing about The Santa Clause 2 , purportedly a children 's movie , is that there is nothing in it to engage children emotionally .	1
7a30eb36-d36c-4c5e-9e61-77f724b786b6	It 's sort of a 21st century morality play with a Latino hip hop beat .	3
141923d9-0240-4824-aa56-e4b843242e57	It 's quite another to feel physically caught up in the process .	2
c65c2292-ffa2-4891-b76f-d2dd8114a4fa	No amount of good acting is enough to save Oleander 's uninspired story .	1
e1e80b97-7fa0-4b91-ae13-4cd7251d8f71	Haneke challenges us to confront the reality of sexual aberration .	3
401cc601-e8f8-4ea0-b87f-aa009a531781	Although I did n't hate this one , it 's not very good either .	1
49826be4-6521-4345-b299-d042760c8d52	I felt trapped and with no obvious escape for the entire 100 minutes .	1
e85285ef-aac4-4d8b-9ca9-3ee4f080069b	Due to some script weaknesses and the casting of the director 's brother , the film trails off into inconsequentiality .	1
9db19715-60e8-4e2a-aa33-75c0ff35d74a	Plotless collection of moronic stunts is by far the worst movie of the year .	0
98d09789-07ab-4cdc-bb86-afbd1e11f9f4	An occasionally interesting but mostly repetitive look at a slice of counterculture that might be best forgotten .	1
e4dd9126-0d74-4602-b07a-178cd63cdf0f	Fessenden has nurtured his metaphors at the expense of his narrative , but he does display an original talent .	3
232a734c-bc78-41b4-a890-2a19146f32f9	Lavishly , exhilaratingly tasteless .	2
2d83438d-e90b-46b5-9b8a-1a8182511df6	A bit of a downer and a little over-dramatic at times , but this is a beautiful film for people who like their romances to have that French realism .	3
560cccce-bad0-4d69-98d7-aeea7cd12e3b	A recipe for cinematic disaster ... part Quentin Tarantino , part Guy Ritchie , and part 1960s spy spoof , it 's all bad .	0
df3c5ff2-5ebf-4ff1-b8ff-ab80f013c7f1	One of the film 's most effective aspects is its Tchaikovsky soundtrack of neurasthenic regret .	2
19208278-75a8-4b2c-b462-721f52a99999	An infuriating film .	0
9f30f577-3e86-4bae-b3c6-b494c8976165	Frankly , it 's pretty stupid .	1
d91386c3-dcf8-4c6a-af21-f5516abcf22e	A chance to see three splendid actors turn a larky chase movie into an emotionally satisfying exploration of the very human need to be somebody , and to belong to somebody .	4
33387023-33bd-48c9-81a1-267c95db8235	Turturro is fabulously funny and over the top as a ` very sneaky ' butler who excels in the art of impossible disappearing\/reappearing acts	4
509ccb60-c30e-4d77-aa75-c14cf0f76fc8	It celebrates the group 's playful spark of nonconformity , glancing vividly back at what Hibiscus grandly called his ` angels of light . '	3
b6c3be2d-01e6-4f6d-ad8a-475a0e1ba6c8	De Niro may enjoy the same free ride from critics afforded to Clint Eastwood in the lazy Bloodwork .	0
238f612e-e65a-4892-9c15-54f01309ff51	A case in point : Doug Pray 's Scratch .	2
5df90c01-66a7-4c22-994b-3833fd583b72	High Crimes miscasts nearly every leading character .	1
85168b42-db91-4c95-a8cf-0e99938ca2ea	Thin period piece .	2
e058a23f-8504-4bf3-80ea-1c4565fb1f88	I have not been this disappointed by a movie in a long time .	0
67d6f9f4-079e-4987-8977-93b6c282c7dd	Even horror fans will most likely not find what they 're seeking with Trouble Every Day ; the movie lacks both thrills and humor .	0
2e389282-ec1e-4494-8400-1e8505c5154f	Believability was n't one of the film 's virtues .	1
70832bfb-4f0e-4da0-9366-2f67a88c108e	The work of an artist tormented by his heritage , using his storytelling ability to honor the many faceless victims .	3
85cd9b78-210a-45ea-afb6-6dff3fb50ce5	The additional storyline is interesting and entertaining , but it does n't have the same magical quality as the beginning of the story .	2
409f9d08-1100-4c16-bf6e-6763eee6fe6a	Has little on its mind aside from scoring points with drag gags .	1
615d0c6e-ea77-400c-8029-5ccfdabdfdaf	Donovan ... squanders his main asset , Jackie Chan , and fumbles the vital action sequences .	1
97c9a265-6858-4e87-83a4-b0d731865304	A tedious parable about honesty and good sportsmanship .	2
797cd70f-64fa-40f8-b9a1-85a42009bd3b	The script becomes lifeless and falls apart like a cheap lawn chair .	1
0f315784-b953-40fe-81ae-e2cefc1cd02b	Deserves a place of honor next to Nanook as a landmark in film history .	3
9416332d-d999-42b4-b4f5-10d3d850329c	Feeling like a dope has rarely been more fun than it is in Nine Queens .	2
62ea7c64-b6ec-494f-a8e0-d332ffd92a18	Denis and co-writer Michele Petin 's impeccable screenplay penetrates with a rawness that that is both unflinching and tantalizing .	4
216e7197-9fe1-4889-89d3-cff70aed7c8e	Broomfield has a rather unique approach to documentary .	3
9e7e0d3f-b5ea-48af-b791-36fe29c9ec80	Grant is n't Cary and Bullock is n't Katherine .	1
054add28-480e-43b5-8e4f-0927c329923c	There 's a disreputable air about the whole thing , and that 's what makes it irresistible .	3
2fcab10a-ea7f-4d01-8663-ec19fa268d18	Disney again ransacks its archives for a quick-buck sequel .	1
48c694d6-7f2d-48b5-b231-5ae27f300622	And , there 's no way you wo n't be talking about the film once you exit the theater .	3
